week_start,plan_tier,region,ai_predicted_category,ai_detected_theme,ticket_count,avg_csat,avg_resolution_time_hours,escalated_rate,sample_text,summary
2025-06-02,SMB,North America,billing,invoice_confusion,3,3.216666666666667,8.436666666666667,0.0,"Hi team, we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in North America and this is not ideal for Aster Systems Solutions. same blocker as yesterday. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 3.22, avg resolution 8.4h, and escalation rate 0%. Representative signal: Hi team, we appear to have been charged twice this month."
2025-05-19,SMB,APAC,billing,invoice_confusion,4,3.425,8.9975,0.0,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in APAC and this is not ideal for Cobalt Systems HQ. seeing this again. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in APAC raised repeated invoice_confusion issues under billing. Volume reached 4 tickets this week with avg CSAT 3.42, avg resolution 9.0h, and escalation rate 0%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-05-19,SMB,EMEA,billing,invoice_confusion,4,3.6525,12.19,0.0,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in EMEA and this is not ideal for Blue Partners HQ. screen recording attached. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 4 tickets this week with avg CSAT 3.65, avg resolution 12.2h, and escalation rate 0%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-05-19,Growth,North America,bug,report_export,3,2.813333333333333,18.223333333333333,0.3333333333333333,"We're running into an issue where scheduled exports are failing when we run larger reports. ops cannot deliver the weekly packet on time. We're a growth account in North America and this is not ideal for Aster Logic Platform. it worked last week. Thanks for flagging this. We have logged the bug issue and are checking export, report. We will update you after reviewing the logs and the account setup. Following up because ops cannot deliver the weekly packet on time. We also noticed related keywords: export, report, download. Please share ETA if possible.","Growth accounts in North America raised repeated report_export issues under bug. Volume reached 3 tickets this week with avg CSAT 2.81, avg resolution 18.2h, and escalation rate 33%. Representative signal: We're running into an issue where scheduled exports are failing when we run larger reports."
2025-05-19,Growth,North America,feature_request,audit_log,3,3.266666666666667,25.52,0.0,"Hi team, admins need a clearer audit log for changes and access reviews. security reviews are taking too much manual effort. We're a growth account in North America and this is not ideal for Summit Partners Solutions. same blocker as yesterday. Thanks for flagging this. We have logged the feature_request issue and are checking audit log, security. We will update you after reviewing the logs and the account setup. Following up because security reviews are taking too much manual effort. We also noticed related keywords: audit log, security, changes. Please share ETA if possible.","Growth accounts in North America raised repeated audit_log issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.27, avg resolution 25.5h, and escalation rate 0%. Representative signal: Hi team, admins need a clearer audit log for changes and access reviews."
2025-05-19,SMB,APAC,account_management,billing_contact,3,3.436666666666667,12.493333333333332,0.0,"We're running into an issue where billing contacts are not updating across invoices and reminders. collections and customer ops are both involved. We're a smb account in APAC and this is not ideal for Signal Partners Co. pls advise. Thanks for flagging this. We have logged the account_management issue and are checking billing contact, invoice. We will update you after reviewing the logs and the account setup. Following up because collections and customer ops are both involved. We also noticed related keywords: billing contact, invoice, reminder. Please share ETA if possible.","SMB accounts in APAC raised repeated billing_contact issues under account_management. Volume reached 3 tickets this week with avg CSAT 3.44, avg resolution 12.5h, and escalation rate 0%. Representative signal: We're running into an issue where billing contacts are not updating across invoices and reminders."
2025-05-19,SMB,North America,access,password_reset,3,2.9766666666666666,8.846666666666666,0.0,"Hi team, password reset emails are looping or arriving late. users cannot get back into the product quickly. We're a smb account in North America and this is not ideal for Vista Analytics Group. pls advise. Thanks for flagging this. We have logged the access issue and are checking password reset, email. We will update you after reviewing the logs and the account setup. Following up because users cannot get back into the product quickly. We also noticed related keywords: password reset, email, late. Please share ETA if possible.","SMB accounts in North America raised repeated password_reset issues under access. Volume reached 3 tickets this week with avg CSAT 2.98, avg resolution 8.8h, and escalation rate 0%. Representative signal: Hi team, password reset emails are looping or arriving late."
2025-05-12,SMB,EMEA,access,password_reset,3,3.013333333333333,11.14,0.6666666666666666,"We're running into an issue where password reset emails are looping or arriving late. users cannot get back into the product quickly. We're a smb account in EMEA and this is not ideal for Nimbus Digital Inc. seeing this again. Thanks for flagging this. We have logged the access issue and are checking password reset, email. We will update you after reviewing the logs and the account setup. Following up because users cannot get back into the product quickly. We also noticed related keywords: password reset, email, late. Please share ETA if possible.","SMB accounts in EMEA raised repeated password_reset issues under access. Volume reached 3 tickets this week with avg CSAT 3.01, avg resolution 11.1h, and escalation rate 67%. Representative signal: We're running into an issue where password reset emails are looping or arriving late."
2025-05-12,SMB,EMEA,onboarding,import_mapping,3,2.973333333333333,13.13,0.3333333333333333,"We're running into an issue where the CSV import keeps mis-mapping our fields. our implementation timeline is slipping. We're a smb account in EMEA and this is not ideal for Summit Works Solutions. same blocker as yesterday. Thanks for flagging this. We have logged the onboarding issue and are checking CSV, import. We will update you after reviewing the logs and the account setup. Following up because our implementation timeline is slipping. We also noticed related keywords: CSV, import, mapping. Please share ETA if possible.","SMB accounts in EMEA raised repeated import_mapping issues under onboarding. Volume reached 3 tickets this week with avg CSAT 2.97, avg resolution 13.1h, and escalation rate 33%. Representative signal: We're running into an issue where the CSV import keeps mis-mapping our fields."
2025-05-12,SMB,North America,account_management,billing_contact,3,3.7266666666666666,10.593333333333334,0.0,"We're running into an issue where billing contacts are not updating across invoices and reminders. collections and customer ops are both involved. We're a smb account in North America and this is not ideal for North Digital HQ. happening in prod only. Thanks for flagging this. We have logged the account_management issue and are checking billing contact, invoice. We will update you after reviewing the logs and the account setup. Following up because collections and customer ops are both involved. We also noticed related keywords: billing contact, invoice, reminder. Please share ETA if possible.","SMB accounts in North America raised repeated billing_contact issues under account_management. Volume reached 3 tickets this week with avg CSAT 3.73, avg resolution 10.6h, and escalation rate 0%. Representative signal: We're running into an issue where billing contacts are not updating across invoices and reminders."
2025-05-12,SMB,North America,feature_request,bulk_actions,3,2.9966666666666666,33.00333333333334,0.3333333333333333,"We're running into an issue where power users want bulk actions for repetitive admin work. operations tasks still feel too manual. We're a smb account in North America and this is not ideal for Vista Logic Platform. screen recording attached. Thanks for flagging this. We have logged the feature_request issue and are checking bulk, actions. We will update you after reviewing the logs and the account setup. Following up because operations tasks still feel too manual. We also noticed related keywords: bulk, actions, admin. Please share ETA if possible.","SMB accounts in North America raised repeated bulk_actions issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.00, avg resolution 33.0h, and escalation rate 33%. Representative signal: We're running into an issue where power users want bulk actions for repetitive admin work."
2025-05-12,SMB,North America,feature_request,custom_dashboard,3,3.5,26.01,0.0,"We're running into an issue where the team wants more flexible dashboards by role. analysts are rebuilding views outside the product. We're a smb account in North America and this is not ideal for Vertex Labs Co. this is affecting our rollout. Thanks for flagging this. We have logged the feature_request issue and are checking dashboard, custom. We will update you after reviewing the logs and the account setup. Following up because analysts are rebuilding views outside the product. We also noticed related keywords: dashboard, custom, role-based. Please share ETA if possible.","SMB accounts in North America raised repeated custom_dashboard issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.50, avg resolution 26.0h, and escalation rate 0%. Representative signal: We're running into an issue where the team wants more flexible dashboards by role."
2025-05-05,SMB,North America,feature_request,bulk_actions,4,3.23,24.57,0.25,"We're running into an issue where power users want bulk actions for repetitive admin work. operations tasks still feel too manual. We're a smb account in North America and this is not ideal for Aster Logic Co. this is affecting our rollout. Thanks for flagging this. We have logged the feature_request issue and are checking bulk, actions. We will update you after reviewing the logs and the account setup. Following up because operations tasks still feel too manual. We also noticed related keywords: bulk, actions, admin. Please share ETA if possible. We've escalated this internally because power users want bulk actions for repetitive admin work and the account impact is above normal.","SMB accounts in North America raised repeated bulk_actions issues under feature_request. Volume reached 4 tickets this week with avg CSAT 3.23, avg resolution 24.6h, and escalation rate 25%. Representative signal: We're running into an issue where power users want bulk actions for repetitive admin work."
2025-05-05,SMB,North America,onboarding,workspace_configuration,4,3.425,11.535,0.0,"Hi team, workspace settings are scattered and hard to complete. go-live is blocked on configuration. We're a smb account in North America and this is not ideal for Nimbus Analytics HQ. same blocker as yesterday. Thanks for flagging this. We have logged the onboarding issue and are checking workspace, settings. We will update you after reviewing the logs and the account setup. Following up because go-live is blocked on configuration. We also noticed related keywords: workspace, settings, configure. Please share ETA if possible.","SMB accounts in North America raised repeated workspace_configuration issues under onboarding. Volume reached 4 tickets this week with avg CSAT 3.42, avg resolution 11.5h, and escalation rate 0%. Representative signal: Hi team, workspace settings are scattered and hard to complete."
2025-05-05,SMB,APAC,billing,invoice_confusion,3,3.543333333333333,7.203333333333333,0.0,"We're running into an issue where we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in APAC and this is not ideal for Nimbus Cloud Platform. cc'ing our admin lead. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in APAC raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 3.54, avg resolution 7.2h, and escalation rate 0%. Representative signal: We're running into an issue where we appear to have been charged twice this month."
2025-05-05,SMB,North America,billing,invoice_confusion,3,3.25,7.583333333333333,0.0,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in North America and this is not ideal for Blue Digital Inc. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 3.25, avg resolution 7.6h, and escalation rate 0%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-04-28,SMB,APAC,billing,tax_setup,4,3.615,9.24,0.0,"We're running into an issue where our VAT and tax settings are not being applied correctly. procurement is waiting for a corrected invoice. We're a smb account in APAC and this is not ideal for Orbit Partners Group. pls advise. Thanks for flagging this. We have logged the billing issue and are checking VAT, tax. We will update you after reviewing the logs and the account setup. Following up because procurement is waiting for a corrected invoice. We also noticed related keywords: VAT, tax, invoice. Please share ETA if possible.","SMB accounts in APAC raised repeated tax_setup issues under billing. Volume reached 4 tickets this week with avg CSAT 3.62, avg resolution 9.2h, and escalation rate 0%. Representative signal: We're running into an issue where our VAT and tax settings are not being applied correctly."
2025-04-28,SMB,EMEA,access,mfa_lockout,3,3.016666666666667,7.493333333333332,0.0,"Hi team, users are getting stuck in the MFA flow. support volume spikes whenever admins reset accounts. We're a smb account in EMEA and this is not ideal for Blue Partners HQ. same blocker as yesterday. Thanks for flagging this. We have logged the access issue and are checking MFA, lockout. We will update you after reviewing the logs and the account setup. Following up because support volume spikes whenever admins reset accounts. We also noticed related keywords: MFA, lockout, login. Please share ETA if possible.","SMB accounts in EMEA raised repeated mfa_lockout issues under access. Volume reached 3 tickets this week with avg CSAT 3.02, avg resolution 7.5h, and escalation rate 0%. Representative signal: Hi team, users are getting stuck in the MFA flow."
2025-04-21,SMB,North America,onboarding,training_gap,4,3.42,14.8475,0.25,"Hi team, the team still needs onboarding help to use core workflows. adoption is slower than expected. We're a smb account in North America and this is not ideal for Vertex Labs Co. seeing this again. Thanks for flagging this. We have logged the onboarding issue and are checking training, onboarding. We will update you after reviewing the logs and the account setup. Following up because adoption is slower than expected. We also noticed related keywords: training, onboarding, adoption. Please share ETA if possible.","SMB accounts in North America raised repeated training_gap issues under onboarding. Volume reached 4 tickets this week with avg CSAT 3.42, avg resolution 14.8h, and escalation rate 25%. Representative signal: Hi team, the team still needs onboarding help to use core workflows."
2025-04-21,SMB,North America,onboarding,workspace_configuration,4,3.1174999999999997,18.1925,0.0,"We're running into an issue where workspace settings are scattered and hard to complete. go-live is blocked on configuration. We're a smb account in North America and this is not ideal for Aster Logic Co. cc'ing our admin lead. Thanks for flagging this. We have logged the onboarding issue and are checking workspace, settings. We will update you after reviewing the logs and the account setup. Following up because go-live is blocked on configuration. We also noticed related keywords: workspace, settings, configure. Please share ETA if possible.","SMB accounts in North America raised repeated workspace_configuration issues under onboarding. Volume reached 4 tickets this week with avg CSAT 3.12, avg resolution 18.2h, and escalation rate 0%. Representative signal: We're running into an issue where workspace settings are scattered and hard to complete."
2025-04-21,SMB,APAC,feature_request,custom_dashboard,3,3.7399999999999998,24.73,0.0,"Need help quickly: the team wants more flexible dashboards by role. analysts are rebuilding views outside the product. We're a smb account in APAC and this is not ideal for Cobalt Digital Inc. cc'ing our admin lead. Thanks for flagging this. We have logged the feature_request issue and are checking dashboard, custom. We will update you after reviewing the logs and the account setup. Following up because analysts are rebuilding views outside the product. We also noticed related keywords: dashboard, custom, role-based. Please share ETA if possible.","SMB accounts in APAC raised repeated custom_dashboard issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.74, avg resolution 24.7h, and escalation rate 0%. Representative signal: Need help quickly: the team wants more flexible dashboards by role."
2025-04-21,SMB,EMEA,access,password_reset,3,3.1733333333333333,9.473333333333333,0.3333333333333333,"We're running into an issue where password reset emails are looping or arriving late. users cannot get back into the product quickly. We're a smb account in EMEA and this is not ideal for Harbor Cloud Solutions. happening in prod only. Thanks for flagging this. We have logged the access issue and are checking password reset, email. We will update you after reviewing the logs and the account setup. Following up because users cannot get back into the product quickly. We also noticed related keywords: password reset, email, late. Please share ETA if possible.","SMB accounts in EMEA raised repeated password_reset issues under access. Volume reached 3 tickets this week with avg CSAT 3.17, avg resolution 9.5h, and escalation rate 33%. Representative signal: We're running into an issue where password reset emails are looping or arriving late."
2025-04-21,SMB,EMEA,access,sso_role_mapping,3,3.86,6.330000000000001,0.0,"Hi team, SSO provisioning is not mapping users to the right roles. new users cannot access the workflows they need. We're a smb account in EMEA and this is not ideal for Nimbus Labs Platform. happening in prod only. Thanks for flagging this. We have logged the access issue and are checking SSO, role. We will update you after reviewing the logs and the account setup. Following up because new users cannot access the workflows they need. We also noticed related keywords: SSO, role, Okta. Please share ETA if possible.","SMB accounts in EMEA raised repeated sso_role_mapping issues under access. Volume reached 3 tickets this week with avg CSAT 3.86, avg resolution 6.3h, and escalation rate 0%. Representative signal: Hi team, SSO provisioning is not mapping users to the right roles."
2025-04-21,SMB,LATAM,billing,seat_true_up,3,3.08,9.533333333333333,0.6666666666666666,"We're running into an issue where the seat true-up charge feels higher than our admin dashboard shows. our controller asked for a manual explanation before renewal. We're a smb account in LATAM and this is not ideal for North Logic HQ. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking seat, true-up. We will update you after reviewing the logs and the account setup. Following up because our controller asked for a manual explanation before renewal. We also noticed related keywords: seat, true-up, renewal. Please share ETA if possible. We've escalated this internally because the seat true-up charge feels higher than our admin dashboard shows and the account impact is above normal.","SMB accounts in LATAM raised repeated seat_true_up issues under billing. Volume reached 3 tickets this week with avg CSAT 3.08, avg resolution 9.5h, and escalation rate 67%. Representative signal: We're running into an issue where the seat true-up charge feels higher than our admin dashboard shows."
2025-04-21,SMB,North America,onboarding,setup_guidance,3,3.703333333333333,13.643333333333333,0.3333333333333333,"Need help quickly: the initial setup flow leaves our admins unsure what to do next. new users are waiting on configuration steps. We're a smb account in North America and this is not ideal for Summit Digital Platform. pls advise. Thanks for flagging this. We have logged the onboarding issue and are checking setup, checklist. We will update you after reviewing the logs and the account setup. Following up because new users are waiting on configuration steps. We also noticed related keywords: setup, checklist, guide. Please share ETA if possible.","SMB accounts in North America raised repeated setup_guidance issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.70, avg resolution 13.6h, and escalation rate 33%. Representative signal: Need help quickly: the initial setup flow leaves our admins unsure what to do next."
2025-04-14,Growth,APAC,bug,notification_bug,3,2.7133333333333334,32.72,0.6666666666666666,"Need help quickly: users keep receiving duplicate notifications. the support team is fielding repeated complaints. We're a growth account in APAC and this is not ideal for Signal Labs Platform. pls advise. Thanks for flagging this. We have logged the bug issue and are checking notification, duplicate. We will update you after reviewing the logs and the account setup. Following up because the support team is fielding repeated complaints. We also noticed related keywords: notification, duplicate, alerts. Please share ETA if possible.","Growth accounts in APAC raised repeated notification_bug issues under bug. Volume reached 3 tickets this week with avg CSAT 2.71, avg resolution 32.7h, and escalation rate 67%. Representative signal: Need help quickly: users keep receiving duplicate notifications."
2025-04-14,SMB,North America,billing,invoice_confusion,3,3.6533333333333338,12.896666666666667,0.3333333333333333,"Need help quickly: the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in North America and this is not ideal for Blue Digital Inc. happening in prod only. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 3.65, avg resolution 12.9h, and escalation rate 33%. Representative signal: Need help quickly: the invoice does not match what we expected."
2025-04-07,SMB,APAC,billing,invoice_confusion,5,3.5140000000000002,8.344,0.0,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in APAC and this is not ideal for Signal Partners Co. screen recording attached. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in APAC raised repeated invoice_confusion issues under billing. Volume reached 5 tickets this week with avg CSAT 3.51, avg resolution 8.3h, and escalation rate 0%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-04-07,SMB,North America,billing,invoice_confusion,4,2.885,8.8375,0.0,"Hi team, the invoice does not match what we expected. finance is blocking approval until the line items make sense. We're a smb account in North America and this is not ideal for Cobalt Metrics Co. seeing this again. Thanks for flagging this. We have logged the billing issue and are checking invoice, charge. We will update you after reviewing the logs and the account setup. Following up because finance is blocking approval until the line items make sense. We also noticed related keywords: invoice, charge, line item. Please share ETA if possible.","SMB accounts in North America raised repeated invoice_confusion issues under billing. Volume reached 4 tickets this week with avg CSAT 2.88, avg resolution 8.8h, and escalation rate 0%. Representative signal: Hi team, the invoice does not match what we expected."
2025-04-07,SMB,North America,onboarding,training_gap,4,3.2225,15.335,0.25,"Hi team, the team still needs onboarding help to use core workflows. adoption is slower than expected. We're a smb account in North America and this is not ideal for North Digital HQ. pls advise. Thanks for flagging this. We have logged the onboarding issue and are checking training, onboarding. We will update you after reviewing the logs and the account setup. Following up because adoption is slower than expected. We also noticed related keywords: training, onboarding, adoption. Please share ETA if possible.","SMB accounts in North America raised repeated training_gap issues under onboarding. Volume reached 4 tickets this week with avg CSAT 3.22, avg resolution 15.3h, and escalation rate 25%. Representative signal: Hi team, the team still needs onboarding help to use core workflows."
2025-04-07,SMB,EMEA,access,sso_role_mapping,3,3.17,8.313333333333333,0.0,"We're running into an issue where SSO provisioning is not mapping users to the right roles. new users cannot access the workflows they need. We're a smb account in EMEA and this is not ideal for Harbor Cloud Solutions. seeing this again. Thanks for flagging this. We have logged the access issue and are checking SSO, role. We will update you after reviewing the logs and the account setup. Following up because new users cannot access the workflows they need. We also noticed related keywords: SSO, role, Okta. Please share ETA if possible.","SMB accounts in EMEA raised repeated sso_role_mapping issues under access. Volume reached 3 tickets this week with avg CSAT 3.17, avg resolution 8.3h, and escalation rate 0%. Representative signal: We're running into an issue where SSO provisioning is not mapping users to the right roles."
2025-03-31,SMB,EMEA,billing,invoice_confusion,3,3.1233333333333335,7.6433333333333335,0.0,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in EMEA and this is not ideal for Atlas Cloud Co. seeing this again. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 3.12, avg resolution 7.6h, and escalation rate 0%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-03-31,SMB,North America,access,password_reset,3,3.643333333333333,6.873333333333332,0.3333333333333333,"Hi team, password reset emails are looping or arriving late. users cannot get back into the product quickly. We're a smb account in North America and this is not ideal for Cobalt Metrics Co. this is affecting our rollout. Thanks for flagging this. We have logged the access issue and are checking password reset, email. We will update you after reviewing the logs and the account setup. Following up because users cannot get back into the product quickly. We also noticed related keywords: password reset, email, late. Please share ETA if possible. We've escalated this internally because password reset emails are looping or arriving late and the account impact is above normal.","SMB accounts in North America raised repeated password_reset issues under access. Volume reached 3 tickets this week with avg CSAT 3.64, avg resolution 6.9h, and escalation rate 33%. Representative signal: Hi team, password reset emails are looping or arriving late."
2025-03-31,SMB,North America,billing,seat_true_up,3,3.17,9.42,0.0,"We're running into an issue where the seat true-up charge feels higher than our admin dashboard shows. our controller asked for a manual explanation before renewal. We're a smb account in North America and this is not ideal for Vertex Labs Co. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking seat, true-up. We will update you after reviewing the logs and the account setup. Following up because our controller asked for a manual explanation before renewal. We also noticed related keywords: seat, true-up, renewal. Please share ETA if possible.","SMB accounts in North America raised repeated seat_true_up issues under billing. Volume reached 3 tickets this week with avg CSAT 3.17, avg resolution 9.4h, and escalation rate 0%. Representative signal: We're running into an issue where the seat true-up charge feels higher than our admin dashboard shows."
2025-03-24,SMB,North America,access,permission_setup,3,2.9466666666666668,8.75,0.3333333333333333,"Need help quickly: shared spaces are denying access even after permission changes. teams cannot collaborate across functions. We're a smb account in North America and this is not ideal for Vista Analytics Group. pls advise. Thanks for flagging this. We have logged the access issue and are checking permission, access denied. We will update you after reviewing the logs and the account setup. Following up because teams cannot collaborate across functions. We also noticed related keywords: permission, access denied, roles. Please share ETA if possible.","SMB accounts in North America raised repeated permission_setup issues under access. Volume reached 3 tickets this week with avg CSAT 2.95, avg resolution 8.8h, and escalation rate 33%. Representative signal: Need help quickly: shared spaces are denying access even after permission changes."
2025-03-17,SMB,EMEA,billing,invoice_confusion,4,3.3375,9.725,0.5,"We're running into an issue where we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in EMEA and this is not ideal for Orbit Digital HQ. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. We've escalated this internally because we appear to have been charged twice this month and the account impact is above normal. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 4 tickets this week with avg CSAT 3.34, avg resolution 9.7h, and escalation rate 50%. Representative signal: We're running into an issue where we appear to have been charged twice this month."
2025-03-17,SMB,North America,bug,filter_logic,3,2.856666666666667,27.46666666666667,0.3333333333333333,"We're running into an issue where saved report filters are not applying correctly. the analytics team no longer trusts the view. We're a smb account in North America and this is not ideal for Signal Works HQ. pls advise. Thanks for flagging this. We have logged the bug issue and are checking filter, logic. We will update you after reviewing the logs and the account setup. Following up because the analytics team no longer trusts the view. We also noticed related keywords: filter, logic, saved report. Please share ETA if possible.","SMB accounts in North America raised repeated filter_logic issues under bug. Volume reached 3 tickets this week with avg CSAT 2.86, avg resolution 27.5h, and escalation rate 33%. Representative signal: We're running into an issue where saved report filters are not applying correctly."
2025-03-17,SMB,North America,onboarding,import_mapping,3,3.94,12.430000000000001,0.6666666666666666,"Need help quickly: the CSV import keeps mis-mapping our fields. our implementation timeline is slipping. We're a smb account in North America and this is not ideal for North Digital HQ. it worked last week. Thanks for flagging this. We have logged the onboarding issue and are checking CSV, import. We will update you after reviewing the logs and the account setup. Following up because our implementation timeline is slipping. We also noticed related keywords: CSV, import, mapping. Please share ETA if possible.","SMB accounts in North America raised repeated import_mapping issues under onboarding. Volume reached 3 tickets this week with avg CSAT 3.94, avg resolution 12.4h, and escalation rate 67%. Representative signal: Need help quickly: the CSV import keeps mis-mapping our fields."
2025-03-10,SMB,North America,bug,notification_bug,5,2.81,21.14,0.6,"We're running into an issue where users keep receiving duplicate notifications. the support team is fielding repeated complaints. We're a smb account in North America and this is not ideal for Aster Logic Co. happening in prod only. Thanks for flagging this. We have logged the bug issue and are checking notification, duplicate. We will update you after reviewing the logs and the account setup. Following up because the support team is fielding repeated complaints. We also noticed related keywords: notification, duplicate, alerts. Please share ETA if possible. We've escalated this internally because users keep receiving duplicate notifications and the account impact is above normal.","SMB accounts in North America raised repeated notification_bug issues under bug. Volume reached 5 tickets this week with avg CSAT 2.81, avg resolution 21.1h, and escalation rate 60%. Representative signal: We're running into an issue where users keep receiving duplicate notifications."
2025-03-10,SMB,APAC,billing,invoice_confusion,3,2.9066666666666667,8.583333333333334,0.3333333333333333,"Need help quickly: we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in APAC and this is not ideal for Atlas Metrics Inc. this is affecting our rollout. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in APAC raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 2.91, avg resolution 8.6h, and escalation rate 33%. Representative signal: Need help quickly: we appear to have been charged twice this month."
2025-03-10,SMB,EMEA,billing,invoice_confusion,3,2.793333333333333,9.933333333333334,0.0,"We're running into an issue where we appear to have been charged twice this month. the customer success lead escalated it internally already. We're a smb account in EMEA and this is not ideal for Atlas Systems HQ. it worked last week. Thanks for flagging this. We have logged the billing issue and are checking charged twice, duplicate. We will update you after reviewing the logs and the account setup. Following up because the customer success lead escalated it internally already. We also noticed related keywords: charged twice, duplicate, invoice. Please share ETA if possible.","SMB accounts in EMEA raised repeated invoice_confusion issues under billing. Volume reached 3 tickets this week with avg CSAT 2.79, avg resolution 9.9h, and escalation rate 0%. Representative signal: We're running into an issue where we appear to have been charged twice this month."
2025-03-10,SMB,EMEA,feature_request,bulk_actions,3,3.393333333333333,24.856666666666666,0.0,"We're running into an issue where power users want bulk actions for repetitive admin work. operations tasks still feel too manual. We're a smb account in EMEA and this is not ideal for Atlas Cloud Co. it worked last week. Thanks for flagging this. We have logged the feature_request issue and are checking bulk, actions. We will update you after reviewing the logs and the account setup. Following up because operations tasks still feel too manual. We also noticed related keywords: bulk, actions, admin. Please share ETA if possible.","SMB accounts in EMEA raised repeated bulk_actions issues under feature_request. Volume reached 3 tickets this week with avg CSAT 3.39, avg resolution 24.9h, and escalation rate 0%. Representative signal: We're running into an issue where power users want bulk actions for repetitive admin work."
